GEOID,Census_Tract,NAME,LOWEST_QUINTILE,SECOND_QUINTILE,THIRD_QUINTILE,FOURTH_QUINTILE,HIGHEST_QUINTILE,TOP5_QUINTILE
1400000US53001950100,53001950100,"Census Tract 9501, Adams County, Washington",11573,29197,48187,73762,133237,184869
1400000US53001950200,53001950200,"Census Tract 9502, Adams County, Washington",12130,39023,57074,72915,129508,213683
1400000US53001950300,53001950300,"Census Tract 9503, Adams County, Washington",15429,28235,45958,79114,169459,269283
1400000US53001950400,53001950400,"Census Tract 9504, Adams County, Washington",14321,31573,48727,79000,147497,235436
1400000US53001950500,53001950500,"Census Tract 9505, Adams County, Washington",7172,31294,51320,75440,173016,386217
1400000US53003960100,53003960100,"Census Tract 9601, Asotin County, Washington",20934,50664,76460,115813,235763,402626
1400000US53003960200,53003960200,"Census Tract 9602, Asotin County, Washington",22970,40027,58897,98577,192648,368780
1400000US53003960300,53003960300,"Census Tract 9603, Asotin County, Washington",10095,24510,37185,56759,95579,142003
1400000US53003960400,53003960400,"Census Tract 9604, Asotin County, Washington",8228,22290,41510,68234,114593,152887
1400000US53003960500,53003960500,"Census Tract 9605, Asotin County, Washington",13496,28922,42265,64998,120300,180724
1400000US53003960600,53003960600,"Census Tract 9606, Asotin County, Washington",19119,40422,65352,86025,160820,269633
1400000US53005010100,53005010100,"Census Tract 101, Benton County, Washington",37425,78502,117169,156240,249263,372479
1400000US53005010201,53005010201,"Census Tract 102.01, Benton County, Washington",26588,64030,101311,139304,220573,319894
1400000US53005010202,53005010202,"Census Tract 102.02, Benton County, Washington",12099,30947,53380,83528,161775,246102
1400000US53005010300,53005010300,"Census Tract 103, Benton County, Washington",25284,48542,67423,92456,177939,312049
1400000US53005010400,53005010400,"Census Tract 104, Benton County, Washington",14354,33328,57539,83686,151140,229888
1400000US53005010500,53005010500,"Census Tract 105, Benton County, Washington",18451,38119,53985,82441,148622,214220
1400000US53005010600,53005010600,"Census Tract 106, Benton County, Washington",17206,34620,54126,85209,162775,243976
1400000US53005010701,53005010701,"Census Tract 107.01, Benton County, Washington",31866,51257,68391,97033,170436,219511
1400000US53005010703,53005010703,"Census Tract 107.03, Benton County, Washington",21798,38979,63453,94755,198466,326990
1400000US53005010705,53005010705,"Census Tract 107.05, Benton County, Washington",39905,80096,116785,150096,225716,306436
1400000US53005010707,53005010707,"Census Tract 107.07, Benton County, Washington",46547,85924,105864,136678,255790,456718
1400000US53005010708,53005010708,"Census Tract 107.08, Benton County, Washington",18586,50687,101303,143237,209142,264675
1400000US53005010803,53005010803,"Census Tract 108.03, Benton County, Washington",27971,59929,106325,155579,266225,382386
1400000US53005010805,53005010805,"Census Tract 108.05, Benton County, Washington",22171,58438,93061,131916,208678,305893
1400000US53005010807,53005010807,"Census Tract 108.07, Benton County, Washington",33794,60782,87722,127984,225834,313765
1400000US53005010809,53005010809,"Census Tract 108.09, Benton County, Washington",21465,44054,68341,93242,163366,234570
1400000US53005010810,53005010810,"Census Tract 108.10, Benton County, Washington",25388,60130,90162,129136,250600,418721
1400000US53005010811,53005010811,"Census Tract 108.11, Benton County, Washington",47213,102812,157135,205100,361784,552977
1400000US53005010813,53005010813,"Census Tract 108.13, Benton County, Washington",22503,53375,82199,122001,242435,406025
1400000US53005010814,53005010814,"Census Tract 108.14, Benton County, Washington",45527,96646,133709,180292,405041,810015
1400000US53005010901,53005010901,"Census Tract 109.01, Benton County, Washington",10860,24266,47605,70259,125467,182875
1400000US53005010902,53005010902,"Census Tract 109.02, Benton County, Washington",15180,31435,51815,72477,134296,210495
1400000US53005011001,53005011001,"Census Tract 110.01, Benton County, Washington",9455,27272,46175,62625,107116,162329
1400000US53005011002,53005011002,"Census Tract 110.02, Benton County, Washington",9446,28300,42685,60836,121764,181944
1400000US53005011100,53005011100,"Census Tract 111, Benton County, Washington",15689,43436,62925,89635,141380,191307
1400000US53005011200,53005011200,"Census Tract 112, Benton County, Washington",7225,17739,33183,54695,124950,256768
1400000US53005011300,53005011300,"Census Tract 113, Benton County, Washington",9103,28024,46315,71711,138741,216692
1400000US53005011401,53005011401,"Census Tract 114.01, Benton County, Washington",10622,22909,36368,59257,122540,210540
1400000US53005011402,53005011402,"Census Tract 114.02, Benton County, Washington",22018,57089,81532,106568,179196,270007
1400000US53005011501,53005011501,"Census Tract 115.01, Benton County, Washington",15145,43950,72390,93595,156910,224968
1400000US53005011503,53005011503,"Census Tract 115.03, Benton County, Washington",28702,54813,84155,118090,203799,300884
1400000US53005011504,53005011504,"Census Tract 115.04, Benton County, Washington",22422,60530,87604,113008,178027,234729
1400000US53005011600,53005011600,"Census Tract 116, Benton County, Washington",15955,39328,63065,84661,158368,277777
1400000US53005011700,53005011700,"Census Tract 117, Benton County, Washington",11590,28201,52787,74821,128254,180899
1400000US53005011800,53005011800,"Census Tract 118, Benton County, Washington",24483,44651,61890,97014,198012,321802
1400000US53005011900,53005011900,"Census Tract 119, Benton County, Washington",14329,37461,61712,85220,146416,223236
1400000US53005012000,53005012000,"Census Tract 120, Benton County, Washington",-,-,-,-,-,-
1400000US53007960100,53007960100,"Census Tract 9601, Chelan County, Washington",11080,33756,55777,81291,152169,221107
1400000US53007960200,53007960200,"Census Tract 9602, Chelan County, Washington",11977,39527,63281,98569,182575,263368
1400000US53007960300,53007960300,"Census Tract 9603, Chelan County, Washington",14007,39039,56033,87042,178862,279680
1400000US53007960400,53007960400,"Census Tract 9604, Chelan County, Washington",16476,34560,53133,82134,159979,300665
1400000US53007960500,53007960500,"Census Tract 9605, Chelan County, Washington",20702,41912,67020,102582,207757,360836
1400000US53007960600,53007960600,"Census Tract 9606, Chelan County, Washington",10819,31846,56289,81691,159904,229914
1400000US53007960700,53007960700,"Census Tract 9607, Chelan County, Washington",32069,64210,95103,129577,276669,484582
1400000US53007960801,53007960801,"Census Tract 9608.01, Chelan County, Washington",16044,43138,74140,128343,279725,397211
1400000US53007960802,53007960802,"Census Tract 9608.02, Chelan County, Washington",12437,28228,48104,71806,158072,292598
1400000US53007961000,53007961000,"Census Tract 9610, Chelan County, Washington",11105,26707,43081,69842,171023,338680
1400000US53007961100,53007961100,"Census Tract 9611, Chelan County, Washington",17636,37442,52586,72760,141137,232460
1400000US53007961200,53007961200,"Census Tract 9612, Chelan County, Washington",18908,51107,77747,122027,291979,666295
1400000US53007961301,53007961301,"Census Tract 9613.01, Chelan County, Washington",11745,43850,72027,128488,326253,605461
1400000US53007961302,53007961302,"Census Tract 9613.02, Chelan County, Washington",20971,37519,64397,96812,177013,273893
1400000US53009000200,53009000200,"Census Tract 2, Clallam County, Washington",15291,29294,49752,75616,124888,179207
1400000US53009000300,53009000300,"Census Tract 3, Clallam County, Washington",10843,26920,38659,61871,127162,199501
1400000US53009000400,53009000400,"Census Tract 4, Clallam County, Washington",11716,28694,59687,93658,174353,252123
1400000US53009000600,53009000600,"Census Tract 6, Clallam County, Washington",13856,41426,69272,96342,196361,320894
1400000US53009000700,53009000700,"Census Tract 7, Clallam County, Washington",14097,30089,58416,83143,132503,166361
1400000US53009000800,53009000800,"Census Tract 8, Clallam County, Washington",13839,30116,47603,66930,114213,170096
1400000US53009000900,53009000900,"Census Tract 9, Clallam County, Washington",8776,20738,37173,64967,125308,189939
1400000US53009001000,53009001000,"Census Tract 10, Clallam County, Washington",9107,22038,42851,68054,123890,190710
1400000US53009001100,53009001100,"Census Tract 11, Clallam County, Washington",12319,32047,53790,80531,185658,373035
1400000US53009001200,53009001200,"Census Tract 12, Clallam County, Washington",12834,29586,50564,87613,180721,299173
1400000US53009001300,53009001300,"Census Tract 13, Clallam County, Washington",13510,30912,49441,82609,140462,190425
1400000US53009001400,53009001400,"Census Tract 14, Clallam County, Washington",17572,46414,68905,110344,180779,237663
1400000US53009001500,53009001500,"Census Tract 15, Clallam County, Washington",13896,36605,61843,95567,181279,267440
1400000US53009001600,53009001600,"Census Tract 16, Clallam County, Washington",14848,33569,49362,72083,147184,247806
1400000US53009001700,53009001700,"Census Tract 17, Clallam County, Washington",16801,37403,55712,80665,152415,230171
1400000US53009001800,53009001800,"Census Tract 18, Clallam County, Washington",18635,51021,66934,88633,176462,289252
1400000US53009001900,53009001900,"Census Tract 19, Clallam County, Washington",17958,42922,67799,97263,171771,265764
1400000US53009002000,53009002000,"Census Tract 20, Clallam County, Washington",16286,31528,53882,92496,182881,289373
1400000US53009002100,53009002100,"Census Tract 21, Clallam County, Washington",6883,17579,35480,51522,116623,185337
1400000US53009002300,53009002300,"Census Tract 23, Clallam County, Washington",11325,31137,52107,80408,178817,336246
1400000US53009940000,53009940000,"Census Tract 9400, Clallam County, Washington",10331,27417,45158,68918,130597,203094
1400000US53009990100,53009990100,"Census Tract 9901, Clallam County, Washington",-,-,-,-,-,-
1400000US53011040101,53011040101,"Census Tract 401.01, Clark County, Washington",20227,48297,78553,109843,214478,378791
1400000US53011040102,53011040102,"Census Tract 401.02, Clark County, Washington",13201,46528,73270,115114,245466,423082
1400000US53011040201,53011040201,"Census Tract 402.01, Clark County, Washington",21795,56502,90887,133486,244817,415268
1400000US53011040202,53011040202,"Census Tract 402.02, Clark County, Washington",21829,56268,88234,122784,218303,300128
1400000US53011040203,53011040203,"Census Tract 402.03, Clark County, Washington",28732,56989,86281,121361,233561,411456
1400000US53011040301,53011040301,"Census Tract 403.01, Clark County, Washington",24292,70076,112491,162080,305344,517659
1400000US53011040302,53011040302,"Census Tract 403.02, Clark County, Washington",35239,71017,102022,135695,245196,359849
1400000US53011040403,53011040403,"Census Tract 404.03, Clark County, Washington",28053,64836,91566,118878,337987,788666
1400000US53011040407,53011040407,"Census Tract 404.07, Clark County, Washington",17125,45301,69877,93099,162742,237291
1400000US53011040408,53011040408,"Census Tract 404.08, Clark County, Washington",34183,80152,113299,152534,256572,408713
1400000US53011040409,53011040409,"Census Tract 404.09, Clark County, Washington",31885,73306,104137,135744,264324,469397
1400000US53011040411,53011040411,"Census Tract 404.11, Clark County, Washington",17977,42496,66329,95986,183155,340396
1400000US53011040412,53011040412,"Census Tract 404.12, Clark County, Washington",31506,59642,91643,134293,244286,392625
1400000US53011040413,53011040413,"Census Tract 404.13, Clark County, Washington",13136,36821,64348,94309,184525,313013
1400000US53011040414,53011040414,"Census Tract 404.14, Clark County, Washington",25585,56376,83886,118659,182074,255146
1400000US53011040415,53011040415,"Census Tract 404.15, Clark County, Washington",22145,51849,78156,99553,176620,306081
1400000US53011040416,53011040416,"Census Tract 404.16, Clark County, Washington",36859,79280,107840,142400,265704,435504
1400000US53011040504,53011040504,"Census Tract 405.04, Clark County, Washington",35153,68690,100097,136705,259103,396563
1400000US53011040505,53011040505,"Census Tract 405.05, Clark County, Washington",41556,87649,124950,163616,286062,489364
1400000US53011040507,53011040507,"Census Tract 405.07, Clark County, Washington",16834,38643,65132,86196,242761,583238
1400000US53011040508,53011040508,"Census Tract 405.08, Clark County, Washington",33270,72852,98977,126153,265442,540433
1400000US53011040509,53011040509,"Census Tract 405.09, Clark County, Washington",13866,40604,68691,93925,211482,450459
1400000US53011040510,53011040510,"Census Tract 405.10, Clark County, Washington",27911,70583,96164,154769,289756,430614
1400000US53011040511,53011040511,"Census Tract 405.11, Clark County, Washington",31500,74187,120258,172645,330145,519287
1400000US53011040603,53011040603,"Census Tract 406.03, Clark County, Washington",28478,76602,111681,147012,333883,652788
1400000US53011040604,53011040604,"Census Tract 406.04, Clark County, Washington",30367,65481,88212,115748,207122,306257
1400000US53011040605,53011040605,"Census Tract 406.05, Clark County, Washington",22965,60902,97238,155348,253179,362064
1400000US53011040608,53011040608,"Census Tract 406.08, Clark County, Washington",42867,89400,119718,174826,406111,711115
1400000US53011040609,53011040609,"Census Tract 406.09, Clark County, Washington",59661,113619,145962,181069,359278,606860
1400000US53011040610,53011040610,"Census Tract 406.10, Clark County, Washington",45258,94310,140676,191576,327458,451249
1400000US53011040703,53011040703,"Census Tract 407.03, Clark County, Washington",21333,46632,70891,105386,157811,201219
1400000US53011040706,53011040706,"Census Tract 407.06, Clark County, Washington",15222,33675,56853,81988,138337,204856
1400000US53011040707,53011040707,"Census Tract 407.07, Clark County, Washington",23982,50437,71242,104442,176716,268949
1400000US53011040709,53011040709,"Census Tract 407.09, Clark County, Washington",22374,53370,79136,115848,207727,324462
1400000US53011040710,53011040710,"Census Tract 407.10, Clark County, Washington",19348,50004,81255,112436,210820,342246
1400000US53011040711,53011040711,"Census Tract 407.11, Clark County, Washington",18670,44787,68589,103838,169605,241015
1400000US53011040712,53011040712,"Census Tract 407.12, Clark County, Washington",29936,61735,85269,115940,190481,263193
1400000US53011040803,53011040803,"Census Tract 408.03, Clark County, Washington",20359,55350,87099,122007,213884,339152
1400000US53011040805,53011040805,"Census Tract 408.05, Clark County, Washington",27313,70379,99328,137495,208098,276986
1400000US53011040806,53011040806,"Census Tract 408.06, Clark County, Washington",27422,56811,81242,112290,193726,298516
1400000US53011040808,53011040808,"Census Tract 408.08, Clark County, Washington",23367,43117,64756,102072,218876,427354
1400000US53011040809,53011040809,"Census Tract 408.09, Clark County, Washington",23763,55076,79166,115543,268255,557041
1400000US53011040810,53011040810,"Census Tract 408.10, Clark County, Washington",25325,49596,77222,117856,170228,231648
1400000US53011040904,53011040904,"Census Tract 409.04, Clark County, Washington",17246,35847,59609,104043,193402,272531
1400000US53011040905,53011040905,"Census Tract 409.05, Clark County, Washington",31743,63735,97204,144121,268079,432394
1400000US53011040907,53011040907,"Census Tract 409.07, Clark County, Washington",51990,103054,142183,190957,401794,716129
1400000US53011040908,53011040908,"Census Tract 409.08, Clark County, Washington",29827,66278,106228,140181,255585,376975
1400000US53011040909,53011040909,"Census Tract 409.09, Clark County, Washington",26453,57693,88263,137112,260106,396670
1400000US53011040910,53011040910,"Census Tract 409.10, Clark County, Washington",31640,63406,99434,133975,218101,326505
1400000US53011041003,53011041003,"Census Tract 410.03, Clark County, Washington",33275,56496,77729,111672,254990,513443
1400000US53011041005,53011041005,"Census Tract 410.05, Clark County, Washington",14295,29813,43212,61836,96268,136164
1400000US53011041007,53011041007,"Census Tract 410.07, Clark County, Washington",16742,37532,60119,90919,163782,233201
1400000US53011041008,53011041008,"Census Tract 410.08, Clark County, Washington",33523,60291,87980,119723,271082,554330
1400000US53011041009,53011041009,"Census Tract 410.09, Clark County, Washington",13407,31961,54373,83620,146851,194804
1400000US53011041010,53011041010,"Census Tract 410.10, Clark County, Washington",14050,30173,45836,66904,146360,252684
1400000US53011041011,53011041011,"Census Tract 410.11, Clark County, Washington",23134,49308,71804,93189,186963,340585
1400000US53011041104,53011041104,"Census Tract 411.04, Clark County, Washington",11820,38146,60702,89885,149370,222384
1400000US53011041105,53011041105,"Census Tract 411.05, Clark County, Washington",20022,55629,82750,105102,204062,395490
1400000US53011041107,53011041107,"Census Tract 411.07, Clark County, Washington",24443,50584,76196,106809,183669,274509
1400000US53011041108,53011041108,"Census Tract 411.08, Clark County, Washington",9469,26724,44724,65276,150590,303286
1400000US53011041110,53011041110,"Census Tract 411.10, Clark County, Washington",26624,57275,77897,106135,233546,432729
1400000US53011041111,53011041111,"Census Tract 411.11, Clark County, Washington",18389,39213,52162,72529,101152,115660
1400000US53011041112,53011041112,"Census Tract 411.12, Clark County, Washington",20594,46420,70408,100065,156139,250534
1400000US53011041201,53011041201,"Census Tract 412.01, Clark County, Washington",22968,47821,69079,105372,220412,383880
1400000US53011041203,53011041203,"Census Tract 412.03, Clark County, Washington",12131,35055,49815,81259,164957,262308
1400000US53011041205,53011041205,"Census Tract 412.05, Clark County, Washington",16983,42586,64014,89201,164242,241132
1400000US53011041206,53011041206,"Census Tract 412.06, Clark County, Washington",20618,39640,66360,95838,147533,202715
1400000US53011041309,53011041309,"Census Tract 413.09, Clark County, Washington",19860,48269,77572,113681,255072,515586
1400000US53011041310,53011041310,"Census Tract 413.10, Clark County, Washington",14493,43145,72258,106146,233645,431877
1400000US53011041312,53011041312,"Census Tract 413.12, Clark County, Washington",16730,36540,57436,82408,156670,289014
1400000US53011041313,53011041313,"Census Tract 413.13, Clark County, Washington",19421,43975,56834,70996,117146,167949
1400000US53011041317,53011041317,"Census Tract 413.17, Clark County, Washington",15802,39939,63407,86291,146406,233501
1400000US53011041318,53011041318,"Census Tract 413.18, Clark County, Washington",21187,38750,58219,86476,161327,234604
1400000US53011041319,53011041319,"Census Tract 413.19, Clark County, Washington",33639,58015,82933,124600,227148,335850
1400000US53011041320,53011041320,"Census Tract 413.20, Clark County, Washington",19714,43827,63062,85990,159801,208953
1400000US53011041321,53011041321,"Census Tract 413.21, Clark County, Washington",32544,51104,77127,117979,235159,420774
1400000US53011041322,53011041322,"Census Tract 413.22, Clark County, Washington",16887,37438,49741,68118,119957,168855
1400000US53011041323,53011041323,"Census Tract 413.23, Clark County, Washington",18960,43405,54742,75383,187061,333966
1400000US53011041325,53011041325,"Census Tract 413.25, Clark County, Washington",24699,68840,102752,159304,289665,445101
1400000US53011041326,53011041326,"Census Tract 413.26, Clark County, Washington",25238,51870,73519,106739,159853,189304
1400000US53011041327,53011041327,"Census Tract 413.27, Clark County, Washington",33035,68434,101033,143282,259557,406821
1400000US53011041328,53011041328,"Census Tract 413.28, Clark County, Washington",24589,53841,82807,120154,204028,295830
1400000US53011041329,53011041329,"Census Tract 413.29, Clark County, Washington",30406,59064,86263,116165,208724,327745
1400000US53011041330,53011041330,"Census Tract 413.30, Clark County, Washington",22077,55313,79115,103557,171070,240276
1400000US53011041331,53011041331,"Census Tract 413.31, Clark County, Washington",25276,46591,66959,95423,146398,190902
1400000US53011041332,53011041332,"Census Tract 413.32, Clark County, Washington",22060,51825,80022,106847,161628,210878
1400000US53011041333,53011041333,"Census Tract 413.33, Clark County, Washington",28171,56890,78109,94889,161763,233869
1400000US53011041400,53011041400,"Census Tract 414, Clark County, Washington",20575,49692,82928,130684,267492,493485
1400000US53011041500,53011041500,"Census Tract 415, Clark County, Washington",26200,43885,63751,101265,194180,307274
1400000US53011041600,53011041600,"Census Tract 416, Clark County, Washington",11768,21858,36269,58227,123672,209398
1400000US53011041700,53011041700,"Census Tract 417, Clark County, Washington",15803,32695,47780,68842,112258,148534
1400000US53011041800,53011041800,"Census Tract 418, Clark County, Washington",8716,30845,47512,69864,123250,172732
1400000US53011041900,53011041900,"Census Tract 419, Clark County, Washington",16345,34682,66015,105606,200824,312031
1400000US53011042000,53011042000,"Census Tract 420, Clark County, Washington",19017,47940,70442,108373,173666,247764
1400000US53011042100,53011042100,"Census Tract 421, Clark County, Washington",20150,44294,72257,94173,186789,265435
1400000US53011042300,53011042300,"Census Tract 423, Clark County, Washington",10238,19092,43744,74839,181807,321276
1400000US53011042400,53011042400,"Census Tract 424, Clark County, Washington",9054,17448,28062,46502,135689,241393
1400000US53011042500,53011042500,"Census Tract 425, Clark County, Washington",8066,25855,46391,81989,309371,776463
1400000US53011042600,53011042600,"Census Tract 426, Clark County, Washington",16966,36760,51273,84412,250545,530860
1400000US53011042700,53011042700,"Census Tract 427, Clark County, Washington",10709,20916,39825,58213,127105,238595
1400000US53011042800,53011042800,"Census Tract 428, Clark County, Washington",21571,51846,75338,130388,237402,330660
1400000US53011042900,53011042900,"Census Tract 429, Clark County, Washington",16617,43765,71322,118955,213781,372926
1400000US53011043000,53011043000,"Census Tract 430, Clark County, Washington",20613,45389,63690,92369,140566,197190
1400000US53011043100,53011043100,"Census Tract 431, Clark County, Washington",19469,47105,83970,134244,360317,698579
1400000US53013960200,53013960200,"Census Tract 9602, Columbia County, Washington",11224,29883,54970,90276,219324,442954
1400000US53015000300,53015000300,"Census Tract 3, Cowlitz County, Washington",6631,17007,30932,44898,81709,108446
1400000US53015000400,53015000400,"Census Tract 4, Cowlitz County, Washington",9685,21275,36621,60587,133989,220193
1400000US53015000501,53015000501,"Census Tract 5.01, Cowlitz County, Washington",14711,35010,50022,70339,154547,308232
1400000US53015000502,53015000502,"Census Tract 5.02, Cowlitz County, Washington",9089,20678,35042,48990,84686,120952
1400000US53015000601,53015000601,"Census Tract 6.01, Cowlitz County, Washington",10071,25325,37412,52966,115209,227272
1400000US53015000602,53015000602,"Census Tract 6.02, Cowlitz County, Washington",19310,46739,67559,92139,217687,481598
1400000US53015000702,53015000702,"Census Tract 7.02, Cowlitz County, Washington",16214,37187,56138,89200,152939,225203
1400000US53015000703,53015000703,"Census Tract 7.03, Cowlitz County, Washington",14728,24959,39937,62335,159201,266921
1400000US53015000704,53015000704,"Census Tract 7.04, Cowlitz County, Washington",12386,33547,52562,78540,184661,389946
1400000US53015000800,53015000800,"Census Tract 8, Cowlitz County, Washington",18725,46625,76115,103138,218694,422995
1400000US53015000900,53015000900,"Census Tract 9, Cowlitz County, Washington",16628,42338,67445,93830,177096,310626
1400000US53015001000,53015001000,"Census Tract 10, Cowlitz County, Washington",5893,16405,29165,40374,70437,99137
1400000US53015001100,53015001100,"Census Tract 11, Cowlitz County, Washington",11127,23871,34983,49099,94018,157758
1400000US53015001200,53015001200,"Census Tract 12, Cowlitz County, Washington",21211,42470,67802,95477,182307,304735
1400000US53015001300,53015001300,"Census Tract 13, Cowlitz County, Washington",12315,31239,53259,72631,115778,175984
1400000US53015001501,53015001501,"Census Tract 15.01, Cowlitz County, Washington",19268,46567,69014,96386,165823,224270
1400000US53015001502,53015001502,"Census Tract 15.02, Cowlitz County, Washington",18597,46196,73190,106987,179324,242632
1400000US53015001600,53015001600,"Census Tract 16, Cowlitz County, Washington",19351,49053,79767,115501,227405,355946
1400000US53015001700,53015001700,"Census Tract 17, Cowlitz County, Washington",30351,59990,85448,124851,201728,283587
1400000US53015001800,53015001800,"Census Tract 18, Cowlitz County, Washington",11476,36089,54689,78340,135366,166413
1400000US53015001900,53015001900,"Census Tract 19, Cowlitz County, Washington",15016,39933,84093,120091,192984,271101
1400000US53015002001,53015002001,"Census Tract 20.01, Cowlitz County, Washington",17670,43163,67631,96095,158020,221342
1400000US53015002002,53015002002,"Census Tract 20.02, Cowlitz County, Washington",18360,39348,59851,90378,155733,212897
1400000US53015002100,53015002100,"Census Tract 21, Cowlitz County, Washington",5520,15754,23152,39094,112261,242692
1400000US53017950100,53017950100,"Census Tract 9501, Douglas County, Washington",13648,29518,48055,68756,135616,204796
1400000US53017950200,53017950200,"Census Tract 9502, Douglas County, Washington",17863,40372,58912,96032,174829,277935
1400000US53017950300,53017950300,"Census Tract 9503, Douglas County, Washington",22746,44103,67645,100660,213246,362022
1400000US53017950400,53017950400,"Census Tract 9504, Douglas County, Washington",22811,54782,78487,113748,324532,739443
1400000US53017950500,53017950500,"Census Tract 9505, Douglas County, Washington",17635,35263,52938,74148,117113,168089
1400000US53017950600,53017950600,"Census Tract 9506, Douglas County, Washington",25287,60687,83286,120264,185430,299295
1400000US53017950700,53017950700,"Census Tract 9507, Douglas County, Washington",13710,34118,48751,67692,135903,204144
1400000US53017950800,53017950800,"Census Tract 9508, Douglas County, Washington",21093,42845,60097,84923,166136,267263
1400000US53019940000,53019940000,"Census Tract 9400, Ferry County, Washington",8499,21811,37375,62462,132245,189699
1400000US53019970100,53019970100,"Census Tract 9701, Ferry County, Washington",12362,24916,41373,82956,150916,201926
1400000US53019970200,53019970200,"Census Tract 9702, Ferry County, Washington",7979,23342,43367,75091,168622,281088
1400000US53021020100,53021020100,"Census Tract 201, Franklin County, Washington",11943,32139,51414,69686,120932,171899
1400000US53021020200,53021020200,"Census Tract 202, Franklin County, Washington",11741,23307,36728,56027,114428,170591
1400000US53021020300,53021020300,"Census Tract 203, Franklin County, Washington",13440,33385,44969,62549,130305,236169
1400000US53021020400,53021020400,"Census Tract 204, Franklin County, Washington",11664,23564,34446,52544,110732,183953
1400000US53021020501,53021020501,"Census Tract 205.01, Franklin County, Washington",27592,64508,103154,138670,315950,587688
1400000US53021020502,53021020502,"Census Tract 205.02, Franklin County, Washington",20870,50495,74370,107464,182634,270673
1400000US53021020601,53021020601,"Census Tract 206.01, Franklin County, Washington",28298,57565,81598,109430,202486,327009
1400000US53021020603,53021020603,"Census Tract 206.03, Franklin County, Washington",16592,43548,71911,93500,168612,304266
1400000US53021020605,53021020605,"Census Tract 206.05, Franklin County, Washington",33863,63360,82606,115668,182529,245987
1400000US53021020606,53021020606,"Census Tract 206.06, Franklin County, Washington",23824,55526,73633,110391,183043,265667
1400000US53021020700,53021020700,"Census Tract 207, Franklin County, Washington",19845,48387,70000,99915,206772,407980
1400000US53021020800,53021020800,"Census Tract 208, Franklin County, Washington",18843,42400,61407,84238,128331,192518
1400000US53021980100,53021980100,"Census Tract 9801, Franklin County, Washington",-,-,-,-,-,-
1400000US53023970300,53023970300,"Census Tract 9703, Garfield County, Washington",15680,32492,54372,76847,125160,172302
1400000US53025010100,53025010100,"Census Tract 101, Grant County, Washington",11107,31224,54675,77086,138333,199031
1400000US53025010200,53025010200,"Census Tract 102, Grant County, Washington",13159,40981,71931,115714,226814,349605
1400000US53025010300,53025010300,"Census Tract 103, Grant County, Washington",10433,28391,47944,71071,136608,209075
1400000US53025010400,53025010400,"Census Tract 104, Grant County, Washington",17313,36845,58718,86072,163003,269478
1400000US53025010500,53025010500,"Census Tract 105, Grant County, Washington",22317,50391,72582,111985,184834,243388
1400000US53025010600,53025010600,"Census Tract 106, Grant County, Washington",16727,38816,61337,85854,162873,256981
1400000US53025010700,53025010700,"Census Tract 107, Grant County, Washington",19540,36968,50101,87210,170108,290596
1400000US53025010800,53025010800,"Census Tract 108, Grant County, Washington",11409,21107,36099,63920,105543,128233
1400000US53025010901,53025010901,"Census Tract 109.01, Grant County, Washington",10095,29442,51473,85977,165105,227240
1400000US53025010902,53025010902,"Census Tract 109.02, Grant County, Washington",17332,34616,51588,79962,166664,269562
1400000US53025011000,53025011000,"Census Tract 110, Grant County, Washington",18937,39671,63466,90826,174741,283322
1400000US53025011100,53025011100,"Census Tract 111, Grant County, Washington",11722,29153,49109,80237,188340,386421
1400000US53025011200,53025011200,"Census Tract 112, Grant County, Washington",17742,47277,76229,107343,211365,359546
1400000US53025011300,53025011300,"Census Tract 113, Grant County, Washington",14384,30184,42960,69845,136864,186140
1400000US53025011401,53025011401,"Census Tract 114.01, Grant County, Washington",26898,43462,61182,78439,151291,207221
1400000US53025011402,53025011402,"Census Tract 114.02, Grant County, Washington",21304,39013,54999,73074,128538,201474
1400000US53027000200,53027000200,"Census Tract 2, Grays Harbor County, Washington",12641,30742,48359,70080,120948,179308
1400000US53027000300,53027000300,"Census Tract 3, Grays Harbor County, Washington",15960,30186,49771,76850,144399,234926
1400000US53027000400,53027000400,"Census Tract 4, Grays Harbor County, Washington",23980,44691,73141,103015,251059,527713
1400000US53027000500,53027000500,"Census Tract 5, Grays Harbor County, Washington",10835,32074,50330,80849,144629,207641
1400000US53027000600,53027000600,"Census Tract 6, Grays Harbor County, Washington",17378,36666,56806,84191,170059,302008
1400000US53027000700,53027000700,"Census Tract 7, Grays Harbor County, Washington",13797,34236,57279,92429,157185,204484
1400000US53027000800,53027000800,"Census Tract 8, Grays Harbor County, Washington",15329,41347,69068,98631,168813,264272
1400000US53027000900,53027000900,"Census Tract 9, Grays Harbor County, Washington",14246,29399,45057,65232,124565,191215
1400000US53027001000,53027001000,"Census Tract 10, Grays Harbor County, Washington",7207,19810,34999,54374,102017,152104
1400000US53027001100,53027001100,"Census Tract 11, Grays Harbor County, Washington",9380,24289,57997,100428,251112,455022
1400000US53027001200,53027001200,"Census Tract 12, Grays Harbor County, Washington",10329,26411,49783,69521,115590,153985
1400000US53027001300,53027001300,"Census Tract 13, Grays Harbor County, Washington",9894,29333,50569,72705,158843,273085
1400000US53027001400,53027001400,"Census Tract 14, Grays Harbor County, Washington",11851,32315,46379,62565,124965,198247
1400000US53027001500,53027001500,"Census Tract 15, Grays Harbor County, Washington",9342,23545,46063,70774,167941,355685
